shape,166,240
-106.0,28.2,0
-105.95,28.2,0
-105.9,28.2,0
-105.85000000000001,28.2,0
-105.80000000000001,28.2,0
-105.75000000000001,28.2,0
-105.70000000000002,28.2,0
-105.65000000000002,28.2,0
-105.60000000000002,28.2,0
-105.55000000000003,28.2,0
-105.50000000000003,28.2,0
-105.45000000000003,28.2,0
-105.40000000000003,28.2,0
-105.35000000000004,28.2,0
-105.30000000000004,28.2,0
-105.25000000000004,28.2,0
-105.20000000000005,28.2,0
-105.15000000000005,28.2,0
-105.10000000000005,28.2,0
-105.05000000000005,28.2,0
-105.00000000000006,28.2,0
-104.95000000000006,28.2,0
-104.90000000000006,28.2,0
-104.85000000000007,28.2,0
-104.80000000000007,28.2,0
-104.75000000000007,28.2,0
-104.70000000000007,28.2,0
-104.65000000000008,28.2,0
-104.60000000000008,28.2,0
-104.55000000000008,28.2,0
-104.50000000000009,28.2,0
-104.45000000000009,28.2,0
-104.40000000000009,28.2,0
-104.3500000000001,28.2,0
-104.3000000000001,28.2,0
-104.2500000000001,28.2,0
-104.2000000000001,28.2,0
-104.1500000000001,28.2,0
-104.10000000000011,28.2,0
-104.05000000000011,28.2,0
-104.00000000000011,28.2,0
-103.95000000000012,28.2,0
-103.90000000000012,28.2,0
-103.85000000000012,28.2,0
-103.80000000000013,28.2,0
-103.75000000000013,28.2,0
-103.70000000000013,28.2,0
-103.65000000000013,28.2,0
-103.60000000000014,28.2,0
-103.55000000000014,28.2,0
-103.50000000000014,28.2,0
-103.45000000000014,28.2,0
-103.40000000000015,28.2,0
-103.35000000000015,28.2,0
-103.30000000000015,28.2,0
-103.25000000000016,28.2,0
-103.20000000000016,28.2,0
-103.15000000000016,28.2,0
-103.10000000000016,28.2,0
-103.05000000000017,28.2,0
-103.00000000000017,28.2,0
-102.95000000000017,28.2,0
-102.90000000000018,28.2,0
-102.85000000000018,28.2,0
-102.80000000000018,28.2,0
-102.75000000000018,28.2,0
-102.70000000000019,28.2,0
-102.65000000000019,28.2,0
-102.6000000000002,28.2,0
-102.5500000000002,28.2,0
-102.5000000000002,28.2,0
-102.4500000000002,28.2,0
-102.4000000000002,28.2,0
-102.35000000000021,28.2,0
-102.30000000000021,28.2,0
-102.25000000000021,28.2,0
-102.20000000000022,28.2,0
-102.15000000000022,28.2,0
-102.10000000000022,28.2,0
-102.05000000000022,28.2,0
-102.00000000000023,28.2,0
-101.95000000000023,28.2,0
-101.90000000000023,28.2,0
-101.85000000000024,28.2,0
-101.80000000000024,28.2,0
-101.75000000000024,28.2,0
-101.70000000000024,28.2,0
-101.65000000000025,28.2,0
-101.60000000000025,28.2,0
-101.55000000000025,28.2,0
-101.50000000000026,28.2,0
-101.45000000000026,28.2,0
-101.40000000000026,28.2,0
-101.35000000000026,28.2,0
-101.30000000000027,28.2,0
-101.25000000000027,28.2,0
-101.20000000000027,28.2,0
-101.15000000000028,28.2,0
