LON,LAT,GAP
-97.9,32.45,28.82
-97.9,32.7,15.79
-97.9,32.95,21.62
-97.9,33.2,18.87
-97.9,33.45,21.50
-97.9,33.7,33.81
-97.9,33.95,37.45
-97.9,34.2,37.42
-97.9,34.45,38.47
-97.9,34.7,55.46
-97.9,34.95,73.35
-97.9,35.2,103.51
-97.9,35.45,126.09
-97.9,35.7,131.45
-97.9,35.95,136.90
-97.9,36.2,142.47
-97.65,28.2,58.90
-97.65,28.45,57.71
-97.65,28.7,56.44
-97.65,28.95,55.11
-97.65,29.2,28.50
-97.65,29.45,30.26
-97.65,29.7,20.92
-97.65,29.95,15.68
-97.65,30.2,28.46
-97.65,30.45,31.30
-97.65,30.7,24.08
-97.65,30.95,25.25
-97.65,31.2,29.11
-97.65,31.45,32.13
-97.65,31.7,34.41
-97.65,31.95,35.15
-97.65,32.2,32.01
-97.65,32.45,25.32
-97.65,32.7,16.80
-97.65,32.95,20.57
-97.65,33.2,26.93
-97.65,33.45,22.61
-97.65,33.7,29.52
-97.65,33.95,42.83
-97.65,34.2,44.02
-97.65,34.45,43.04
-97.65,34.7,41.70
-97.65,34.95,56.40
-97.65,35.2,98.46
-97.65,35.45,129.72
-97.65,35.7,135.41
-97.65,35.95,141.17
-97.65,36.2,147.02
-97.4,28.2,60.22
-97.4,28.45,58.97
-97.4,28.7,57.63
-97.4,28.95,56.23
-97.4,29.2,54.77
-97.4,29.45,29.54
-97.4,29.7,28.12
-97.4,29.95,24.68
-97.4,30.2,38.63
-97.4,30.45,29.50
-97.4,30.7,23.70
-97.4,30.95,28.91
-97.4,31.2,32.93
-97.4,31.45,35.93
-97.4,31.7,38.08
-97.4,31.95,35.51
-97.4,32.2,32.58
-97.4,32.45,29.79
-97.4,32.7,30.30
-97.4,32.95,27.44
-97.4,33.2,30.27
-97.4,33.45,36.78
-97.4,33.7,29.58
-97.4,33.95,48.92
-97.4,34.2,52.05
-97.4,34.45,53.17
-97.4,34.7,48.15
-97.4,34.95,64.89
-97.4,35.2,97.04
-97.4,35.45,133.33
-97.4,35.7,139.33
-97.4,35.95,145.38
-97.4,36.2,151.49
-97.15,28.2,61.61
-97.15,28.45,60.29
-97.15,28.7,58.88
-97.15,28.95,57.40
-97.15,29.2,55.85
-97.15,29.45,54.24
-97.15,29.7,36.72
-97.15,29.95,49.21
-97.15,30.2,37.56
-97.15,30.45,26.87
-97.15,30.7,27.86
-97.15,30.95,33.45
-97.15,31.2,37.52
-97.15,31.45,40.36
-97.15,31.7,38.42
-97.15,31.95,35.17
-97.15,32.2,32.07
-97.15,32.45,29.14
-97.15,32.7,32.46
-97.15,32.95,35.83
-97.15,33.2,39.77
-97.15,33.45,44.37
-97.15,33.7,49.63
-97.15,33.95,55.44
-97.15,34.2,61.36
-97.15,34.45,66.26
-97.15,34.7,65.44
-97.15,34.95,75.60
-97.15,35.2,130.60
-97.15,35.45,136.92
-97.15,35.7,143.25
-97.15,35.95,149.57
-97.15,36.2,155.91
-96.9,28.2,63.06
-96.9,28.45,61.66
-96.9,28.7,60.18
-96.9,28.95,58.61
-96.9,29.2,56.98
-96.9,29.45,55.27
-96.9,29.7,53.52
-96.9,29.95,50.15
-96.9,30.2,35.68
-96.9,30.45,25.08
-96.9,30.7,33.35
-96.9,30.95,39.16
-96.9,31.2,42.45
-96.9,31.45,40.61
-96.9,31.7,38.19
-96.9,31.95,34.72
-96.9,32.2,31.44
-96.9,32.45,28.35
-96.9,32.7,23.56
-96.9,32.95,36.95
-96.9,33.2,41.50
-96.9,33.45,47.04
-96.9,33.7,53.77
-96.9,33.95,61.84
-96.9,34.2,71.24
-96.9,34.45,81.58
-96.9,34.7,89.63
-96.9,34.95,91.55
-96.9,35.2,133.84
-96.9,35.45,140.53
-96.9,35.7,147.17
-96.9,35.95,153.77
-96.9,36.2,160.32
-96.65,28.2,64.58
-96.65,28.45,63.11
-96.65,28.7,61.54
-96.65,28.95,59.88
-96.65,29.2,58.15
-96.65,29.45,56.34
-96.65,29.7,54.48
-96.65,29.95,51.19
-96.65,30.2,32.31
-96.65,30.45,31.72
-96.65,30.7,40.72
-96.65,30.95,44.73
-96.65,31.2,42.77
-96.65,31.45,40.84
-96.65,31.7,37.83
-96.65,31.95,34.13
-96.65,32.2,30.65
-96.65,32.45,30.15
-96.65,32.7,33.46
-96.65,32.95,37.52
-96.65,33.2,42.55
-96.65,33.45,48.89
-96.65,33.7,56.97
-96.65,33.95,67.30
-96.65,34.2,80.43
-96.65,34.45,96.85
-96.65,34.7,114.76
-96.65,34.95,129.96
-96.65,35.2,137.10
-96.65,35.45,144.18
-96.65,35.7,151.15
-96.65,35.95,158.00
-96.65,36.2,164.74
-96.4,28.2,66.18
-96.4,28.45,64.62
-96.4,28.7,62.96
-96.4,28.95,61.21
-96.4,29.2,59.37
-96.4,29.45,57.45
-96.4,29.7,55.48
-96.4,29.95,52.45
-96.4,30.2,25.79
-96.4,30.45,41.85
-96.4,30.7,47.22
-96.4,30.95,45.14
-96.4,31.2,43.07
-96.4,31.45,41.04
-96.4,31.7,37.33
-96.4,31.95,33.38
-96.4,32.2,29.69
-96.4,32.45,29.86
-96.4,32.7,33.23
-96.4,32.95,37.41
-96.4,33.2,42.70
-96.4,33.45,49.54
-96.4,33.7,58.61
-96.4,33.95,70.84
-96.4,34.2,87.41
-96.4,34.45,109.41
-96.4,34.7,125.13
-96.4,34.95,132.81
-96.4,35.2,140.43
-96.4,35.45,147.92
-96.4,35.7,155.23
-96.4,35.95,162.33
-96.4,36.2,169.24
-96.15,28.2,67.86
-96.15,28.45,66.22
-96.15,28.7,64.46
-96.15,28.95,62.59
-96.15,29.2,60.64
-96.15,29.45,58.61
-96.15,29.7,56.50
-96.15,29.95,54.35
-96.15,30.2,40.85
-96.15,30.45,49.95
-96.15,30.7,47.73
-96.15,30.95,45.53
-96.15,31.2,43.35
-96.15,31.45,41.18
-96.15,31.7,36.66
-96.15,31.95,32.43
-96.15,32.2,27.35
-96.15,32.45,31.77
-96.15,32.7,35.60
-96.15,32.95,38.54
-96.15,33.2,41.77
-96.15,33.45,48.68
-96.15,33.7,58.09
-96.15,33.95,71.39
-96.15,34.2,89.76
-96.15,34.45,110.06
-96.15,34.7,127.42
-96.15,34.95,135.70
-96.15,35.2,143.87
-96.15,35.45,151.81
-96.15,35.7,159.46
-96.15,35.95,166.80
-96.15,36.2,173.85
-95.9,28.2,69.64
-95.9,28.45,67.89
-95.9,28.7,66.03
-95.9,28.95,64.05
-95.9,29.2,61.97
-95.9,29.45,59.81
-95.9,29.7,57.57
-95.9,29.95,55.27
-95.9,30.2,52.94
-95.9,30.45,50.59
-95.9,30.7,48.24
-95.9,30.95,45.90
-95.9,31.2,43.59
-95.9,31.45,40.66
-95.9,31.7,35.76
-95.9,31.95,31.23
-95.9,32.2,29.07
-95.9,32.45,34.58
-95.9,32.7,39.32
-95.9,32.95,42.82
-95.9,33.2,39.72
-95.9,33.45,46.11
-95.9,33.7,54.95
-95.9,33.95,65.74
-95.9,34.2,81.00
-95.9,34.45,106.40
-95.9,34.7,129.70
-95.9,34.95,138.69
-95.9,35.2,147.48
-95.9,35.45,155.91
-95.9,35.7,163.91
-95.9,35.95,171.48
-95.9,36.2,178.64
-95.65,28.2,71.51
-95.65,28.45,69.66
-95.65,28.7,67.68
-95.65,28.95,65.58
-95.65,29.2,63.37
-95.65,29.45,61.06
-95.65,29.7,58.67
-95.65,29.95,56.22
-95.65,30.2,53.74
-95.65,30.45,51.23
-95.65,30.7,48.72
-95.65,30.95,46.24
-95.65,31.2,43.79
-95.65,31.45,39.91
-95.65,31.7,34.59
-95.65,31.95,29.73
-95.65,32.2,30.92
-95.65,32.45,37.98
-95.65,32.7,43.96
-95.65,32.95,48.15
-95.65,33.2,42.13
-95.65,33.45,45.60
-95.65,33.7,48.78
-95.65,33.95,52.82
-95.65,34.2,64.99
-95.65,34.45,94.66
-95.65,34.7,132.00
-95.65,34.95,141.85
-95.65,35.2,151.36
-95.65,35.45,160.33
-95.65,35.7,168.68
-95.65,35.95,176.43
-95.65,36.2,183.66
-95.4,28.2,73.48
-95.4,28.45,71.53
-95.4,28.7,69.43
-95.4,28.95,67.19
-95.4,29.2,64.83
-95.4,29.45,62.37
-95.4,29.7,59.81
-95.4,29.95,57.20
-95.4,30.2,54.54
-95.4,30.45,51.86
-95.4,30.7,49.19
-95.4,30.95,46.55
-95.4,31.2,43.95
-95.4,31.45,38.86
-95.4,31.7,33.05
-95.4,31.95,35.62
-95.4,32.2,32.86
-95.4,32.45,42.21
-95.4,32.7,49.93
-95.4,32.95,54.95
-95.4,33.2,47.02
-95.4,33.45,52.50
-95.4,33.7,58.82
-95.4,33.95,65.90
-95.4,34.2,73.13
-95.4,34.45,76.19
-95.4,34.7,134.37
-95.4,34.95,145.28
-95.4,35.2,155.63
-95.4,35.45,165.18
-95.4,35.7,173.87
-95.4,35.95,181.76
-95.4,36.2,188.98
-95.15,28.2,75.58
-95.15,28.45,73.51
-95.15,28.7,71.28
-95.15,28.95,68.90
-95.15,29.2,66.37
-95.15,29.45,63.74
-95.15,29.7,61.00
-95.15,29.95,58.20
-95.15,30.2,55.35
-95.15,30.45,52.48
-95.15,30.7,49.63
-95.15,30.95,46.81
-95.15,31.2,44.06
-95.15,31.45,37.39
-95.15,31.7,31.06
-95.15,31.95,47.72
-95.15,32.2,34.74
-95.15,32.45,47.72
-95.15,32.7,57.95
-95.15,32.95,58.70
-95.15,33.2,53.62
-95.15,33.45,58.80
-95.15,33.7,68.33
-95.15,33.95,81.04
-95.15,34.2,99.90
-95.15,34.45,124.29
-95.15,34.7,136.88
-95.15,34.95,149.14
-95.15,35.2,160.48
-95.15,35.45,170.63
-95.15,35.7,179.60
-95.15,35.95,187.55
-95.15,36.2,194.67
-94.9,28.2,77.81
-94.9,28.45,75.62
-94.9,28.7,73.24
-94.9,28.95,70.70
-94.9,29.2,68.00
-94.9,29.45,65.17
-94.9,29.7,62.24
-94.9,29.95,59.22
-94.9,30.2,56.16
-94.9,30.45,53.09
-94.9,30.7,50.64
-94.9,30.95,49.99
-94.9,31.2,43.28
-94.9,31.45,49.22
-94.9,31.7,32.60
-94.9,31.95,56.21
-94.9,32.2,37.44
-94.9,32.45,55.45
-94.9,32.7,67.70
-94.9,32.95,63.06
-94.9,33.2,57.25
-94.9,33.45,63.69
-94.9,33.7,75.75
-94.9,33.95,92.52
-94.9,34.2,110.98
-94.9,34.45,125.01
-94.9,34.7,139.66
-94.9,34.95,153.68
-94.9,35.2,166.18
-94.9,35.45,176.92
-94.9,35.7,186.04
-94.9,35.95,193.89
-94.9,36.2,200.78
-94.65,28.2,80.18
-94.65,28.45,77.86
-94.65,28.7,75.33
-94.65,28.95,72.62
-94.65,29.2,69.73
-94.65,29.45,66.69
-94.65,29.7,63.53
-94.65,29.95,60.28
-94.65,30.2,56.99
-94.65,30.45,54.66
-94.65,30.7,61.13
-94.65,30.95,63.30
-94.65,31.2,55.06
-94.65,31.45,50.51
-94.65,31.7,80.91
-94.65,31.95,70.18
-94.65,32.2,43.91
-94.65,32.45,68.10
-94.65,32.7,73.35
-94.65,32.95,68.25
-94.65,33.2,61.60
-94.65,33.45,66.52
-94.65,33.7,80.06
-94.65,33.95,94.70
-94.65,34.2,108.67
-94.65,34.45,125.29
-94.65,34.7,142.94
-94.65,34.95,159.34
-94.65,35.2,173.15
-94.65,35.45,184.30
-94.65,35.7,193.35
-94.65,35.95,200.88
-94.65,36.2,204.86
-94.4,28.2,82.71
-94.4,28.45,80.26
-94.4,28.7,77.57
-94.4,28.95,74.67
-94.4,29.2,71.57
-94.4,29.45,68.29
-94.4,29.7,64.88
-94.4,29.95,61.37
-94.4,30.2,57.81
-94.4,30.45,55.34
-94.4,30.7,67.17
-94.4,30.95,79.11
-94.4,31.2,77.10
-94.4,31.45,41.43
-94.4,31.7,86.76
-94.4,31.95,86.79
-94.4,32.2,62.55
-94.4,32.45,83.71
-94.4,32.7,80.06
-94.4,32.95,74.56
-94.4,33.2,66.96
-94.4,33.45,66.93
-94.4,33.7,77.44
-94.4,33.95,88.75
-94.4,34.2,104.42
-94.4,34.45,124.82
-94.4,34.7,147.22
-94.4,34.95,166.93
-94.4,35.2,181.97
-94.4,35.45,193.13
-94.4,35.7,200.94
-94.4,35.95,204.24
-94.4,36.2,207.60
-94.15,28.2,85.43
-94.15,28.45,82.83
-94.15,28.7,79.97
-94.15,28.95,76.87
-94.15,29.2,73.53
-94.15,29.45,69.99
-94.15,29.7,66.30
-94.15,29.95,62.49
-94.15,30.2,58.63
-94.15,30.45,54.92
-94.15,30.7,70.14
-94.15,30.95,85.77
-94.15,31.2,89.91
-94.15,31.45,91.86
-94.15,31.7,93.18
-94.15,31.95,93.71
-94.15,32.2,93.26
-94.15,32.45,91.52
-94.15,32.7,88.08
-94.15,32.95,82.39
-94.15,33.2,73.81
-94.15,33.45,62.06
-94.15,33.7,69.15
-94.15,33.95,79.75
-94.15,34.2,96.56
-94.15,34.45,122.74
-94.15,34.7,153.79
-94.15,34.95,177.98
-94.15,35.2,193.46
-94.15,35.45,200.61
-94.15,35.7,203.79
-94.15,35.95,207.02
-94.15,36.2,210.29
