LON,LAT,GAP
-96.5,32.7,360.00
-96.5,33.2,360.00
-96.5,33.7,360.00
-96.5,34.2,360.00
-96.5,34.7,360.00
-96.5,35.2,360.00
-96.5,35.7,360.00
-96.5,36.2,360.00
-96.0,28.2,360.00
-96.0,28.7,360.00
-96.0,29.2,360.00
-96.0,29.7,360.00
-96.0,30.2,360.00
-96.0,30.7,360.00
-96.0,31.2,360.00
-96.0,31.7,360.00
-96.0,32.2,360.00
-96.0,32.7,360.00
-96.0,33.2,360.00
-96.0,33.7,360.00
-96.0,34.2,360.00
-96.0,34.7,360.00
-96.0,35.2,360.00
-96.0,35.7,360.00
-96.0,36.2,360.00
-95.5,28.2,360.00
-95.5,28.7,360.00
-95.5,29.2,360.00
-95.5,29.7,360.00
-95.5,30.2,360.00
-95.5,30.7,360.00
-95.5,31.2,360.00
-95.5,31.7,360.00
-95.5,32.2,360.00
-95.5,32.7,360.00
-95.5,33.2,360.00
-95.5,33.7,360.00
-95.5,34.2,360.00
-95.5,34.7,360.00
-95.5,35.2,360.00
-95.5,35.7,360.00
-95.5,36.2,360.00
-95.0,28.2,360.00
-95.0,28.7,360.00
-95.0,29.2,360.00
-95.0,29.7,360.00
-95.0,30.2,360.00
-95.0,30.7,360.00
-95.0,31.2,360.00
-95.0,31.7,360.00
-95.0,32.2,360.00
-95.0,32.7,360.00
-95.0,33.2,360.00
-95.0,33.7,360.00
-95.0,34.2,360.00
-95.0,34.7,360.00
-95.0,35.2,360.00
-95.0,35.7,360.00
-95.0,36.2,360.00
-94.5,28.2,360.00
-94.5,28.7,360.00
-94.5,29.2,360.00
-94.5,29.7,360.00
-94.5,30.2,360.00
-94.5,30.7,360.00
-94.5,31.2,360.00
-94.5,31.7,360.00
-94.5,32.2,360.00
-94.5,32.7,360.00
-94.5,33.2,360.00
-94.5,33.7,360.00
-94.5,34.2,360.00
-94.5,34.7,360.00
-94.5,35.2,360.00
-94.5,35.7,360.00
-94.5,36.2,360.00
-94.0,28.2,360.00
-94.0,28.7,360.00
-94.0,29.2,360.00
-94.0,29.7,360.00
-94.0,30.2,360.00
-94.0,30.7,360.00
-94.0,31.2,360.00
-94.0,31.7,360.00
-94.0,32.2,360.00
-94.0,32.7,360.00
-94.0,33.2,360.00
-94.0,33.7,360.00
-94.0,34.2,360.00
-94.0,34.7,360.00
-94.0,35.2,360.00
-94.0,35.7,360.00
-94.0,36.2,360.00
-93.5,28.2,360.00
-93.5,28.7,360.00
-93.5,29.2,360.00
-93.5,29.7,360.00
-93.5,30.2,360.00
-93.5,30.7,360.00
-93.5,31.2,360.00
-93.5,31.7,360.00
-93.5,32.2,360.00
-93.5,32.7,360.00
-93.5,33.2,360.00
-93.5,33.7,360.00
-93.5,34.2,360.00
-93.5,34.7,360.00
-93.5,35.2,360.00
-93.5,35.7,360.00
-93.5,36.2,360.00
