LON,LAT,GAP
-105.9,31.9,360.00
-105.9,31.95,360.00
-105.9,32.0,360.00
-105.9,32.05,360.00
-105.9,32.1,360.00
-105.9,32.15,360.00
-105.9,32.2,360.00
-105.9,32.25,360.00
-105.9,32.3,360.00
-105.9,32.35,360.00
-105.9,32.4,360.00
-105.9,32.45,360.00
-105.9,32.5,360.00
-105.9,32.55,360.00
-105.9,32.6,360.00
-105.9,32.65,360.00
-105.9,32.7,360.00
-105.9,32.75,360.00
-105.9,32.8,360.00
-105.9,32.85,360.00
-105.9,32.9,360.00
-105.9,32.95,360.00
-105.9,33.0,360.00
-105.9,33.05,360.00
-105.9,33.1,360.00
-105.9,33.15,360.00
-105.9,33.2,360.00
-105.9,33.25,360.00
-105.9,33.3,360.00
-105.9,33.35,360.00
-105.9,33.4,360.00
-105.9,33.45,360.00
-105.9,33.5,360.00
-105.9,33.55,360.00
-105.9,33.6,360.00
-105.9,33.65,360.00
-105.9,33.7,360.00
-105.9,33.75,360.00
-105.9,33.8,360.00
-105.9,33.85,360.00
-105.9,33.9,360.00
-105.9,33.95,360.00
-105.9,34.0,360.00
-105.9,34.05,360.00
-105.9,34.1,360.00
-105.9,34.15,360.00
-105.9,34.2,360.00
-105.9,34.25,360.00
-105.9,34.3,360.00
-105.9,34.35,360.00
-105.9,34.4,360.00
-105.9,34.45,360.00
-105.9,34.5,360.00
-105.9,34.55,360.00
-105.9,34.6,360.00
-105.9,34.65,360.00
-105.9,34.7,360.00
-105.9,34.75,360.00
-105.9,34.8,360.00
-105.9,34.85,360.00
-105.9,34.9,360.00
-105.9,34.95,360.00
-105.9,35.0,360.00
-105.9,35.05,360.00
-105.9,35.1,360.00
-105.9,35.15,360.00
-105.9,35.2,360.00
-105.9,35.25,360.00
-105.9,35.3,360.00
-105.9,35.35,360.00
-105.9,35.4,360.00
-105.9,35.45,360.00
-105.9,35.5,360.00
-105.9,35.55,360.00
-105.9,35.6,360.00
-105.9,35.65,360.00
-105.9,35.7,360.00
-105.9,35.75,360.00
-105.9,35.8,360.00
-105.9,35.85,360.00
-105.9,35.9,360.00
-105.9,35.95,360.00
-105.9,36.0,360.00
-105.9,36.05,360.00
-105.9,36.1,360.00
-105.9,36.15,360.00
-105.9,36.2,360.00
-105.9,36.25,360.00
-105.9,36.3,360.00
-105.9,36.35,360.00
-105.9,36.4,360.00
-105.9,36.45,360.00
-105.85,28.2,360.00
-105.85,28.25,360.00
-105.85,28.3,360.00
-105.85,28.35,360.00
-105.85,28.4,360.00
-105.85,28.45,360.00
-105.85,28.5,360.00
-105.85,28.55,360.00
-105.85,28.6,360.00
-105.85,28.65,360.00
-105.85,28.7,360.00
-105.85,28.75,360.00
-105.85,28.8,360.00
-105.85,28.85,360.00
-105.85,28.9,360.00
-105.85,28.95,360.00
-105.85,29.0,360.00
-105.85,29.05,360.00
-105.85,29.1,360.00
-105.85,29.15,360.00
-105.85,29.2,360.00
-105.85,29.25,360.00
-105.85,29.3,360.00
-105.85,29.35,360.00
-105.85,29.4,360.00
-105.85,29.45,360.00
-105.85,29.5,360.00
-105.85,29.55,360.00
-105.85,29.6,360.00
-105.85,29.65,360.00
-105.85,29.7,360.00
-105.85,29.75,360.00
-105.85,29.8,360.00
-105.85,29.85,360.00
-105.85,29.9,360.00
-105.85,29.95,360.00
-105.85,30.0,360.00
-105.85,30.05,360.00
-105.85,30.1,360.00
-105.85,30.15,360.00
-105.85,30.2,360.00
-105.85,30.25,360.00
-105.85,30.3,360.00
-105.85,30.35,360.00
-105.85,30.4,360.00
-105.85,30.45,360.00
-105.85,30.5,360.00
-105.85,30.55,360.00
-105.85,30.6,360.00
-105.85,30.65,360.00
-105.85,30.7,360.00
-105.85,30.75,360.00
-105.85,30.8,360.00
-105.85,30.85,360.00
-105.85,30.9,360.00
-105.85,30.95,360.00
-105.85,31.0,360.00
-105.85,31.05,360.00
-105.85,31.1,360.00
-105.85,31.15,360.00
-105.85,31.2,360.00
-105.85,31.25,360.00
-105.85,31.3,360.00
-105.85,31.35,360.00
-105.85,31.4,360.00
-105.85,31.45,360.00
-105.85,31.5,360.00
-105.85,31.55,360.00
-105.85,31.6,360.00
-105.85,31.65,360.00
-105.85,31.7,360.00
-105.85,31.75,360.00
-105.85,31.8,360.00
-105.85,31.85,360.00
-105.85,31.9,360.00
-105.85,31.95,360.00
-105.85,32.0,360.00
-105.85,32.05,360.00
-105.85,32.1,360.00
-105.85,32.15,360.00
-105.85,32.2,360.00
-105.85,32.25,360.00
-105.85,32.3,360.00
-105.85,32.35,360.00
-105.85,32.4,360.00
-105.85,32.45,360.00
-105.85,32.5,360.00
-105.85,32.55,360.00
-105.85,32.6,360.00
-105.85,32.65,360.00
-105.85,32.7,360.00
-105.85,32.75,360.00
-105.85,32.8,360.00
-105.85,32.85,360.00
-105.85,32.9,360.00
-105.85,32.95,360.00
-105.85,33.0,360.00
-105.85,33.05,360.00
-105.85,33.1,360.00
-105.85,33.15,360.00
-105.85,33.2,360.00
-105.85,33.25,360.00
-105.85,33.3,360.00
-105.85,33.35,360.00
-105.85,33.4,360.00
-105.85,33.45,360.00
-105.85,33.5,360.00
-105.85,33.55,360.00
-105.85,33.6,360.00
-105.85,33.65,360.00
-105.85,33.7,360.00
-105.85,33.75,360.00
-105.85,33.8,360.00
-105.85,33.85,360.00
-105.85,33.9,360.00
-105.85,33.95,360.00
-105.85,34.0,360.00
-105.85,34.05,360.00
